College_Code,Branch_Code,College_Name,Branch_Name,College_Type,University_Name,Seat_Type,Stage,LSTS_rank,LSTS_mark,LVJO_rank,LVJO_mark,LOBCH_rank,LOBCH_mark,GVJS_rank,GVJS_mark,LVJH_rank,LVJH_mark,DEFNT2S_rank,DEFNT2S_mark,GSTS_rank,GSTS_mark,GNT2H_rank,GNT2H_mark,DEFNT3S_rank,DEFNT3S_mark,LSTO_rank,LSTO_mark,LNT1O_rank,LNT1O_mark,GSCS_rank,GSCS_mark,GNT3S_rank,GNT3S_mark,GSCH_rank,GSCH_mark,ORPHAN_rank,ORPHAN_mark,PWDSCH_rank,PWDSCH_mark,LNT1H_rank,LNT1H_mark,LOPENO_rank,LOPENO_mark,PWDNT1S_rank,PWDNT1S_mark,GOBCH_rank,GOBCH_mark,GVJH_rank,GVJH_mark,GOBCS_rank,GOBCS_mark,PWDSEBCS_rank,PWDSEBCS_mark,GOPENH_rank,GOPENH_mark,GNT2S_rank,GNT2S_mark,GOBCO_rank,GOBCO_mark,PWDSTS_rank,PWDSTS_mark,LOBCS_rank,LOBCS_mark,LSCO_rank,LSCO_mark,PWDNT2S_rank,PWDNT2S_mark,DEFOPENS_rank,DEFOPENS_mark,DEFSTS_rank,DEFSTS_mark,GSTH_rank,GSTH_mark,TFWS_rank,TFWS_mark,DEFSCS_rank,DEFSCS_mark,LSTH_rank,LSTH_mark,LNT1S_rank,LNT1S_mark,LNT2O_rank,LNT2O_mark,PWDSEBCH_rank,PWDSEBCH_mark,GNT2O_rank,GNT2O_mark,LSEBCO_rank,LSEBCO_mark,LNT2H_rank,LNT2H_mark,PWDOBCH_rank,PWDOBCH_mark,DEFSEBCS_rank,DEFSEBCS_mark,PWDVJH_rank,PWDVJH_mark,PWDOPENH_rank,PWDOPENH_mark,GSEBCS_rank,GSEBCS_mark,LOPENH_rank,LOPENH_mark,GSEBCO_rank,GSEBCO_mark,GNT1O_rank,GNT1O_mark,LOBCO_rank,LOBCO_mark,GOPENO_rank,GOPENO_mark,LNT3O_rank,LNT3O_mark,GOPENS_rank,GOPENS_mark,GNT1H_rank,GNT1H_mark,GVJO_rank,GVJO_mark,LSEBCS_rank,LSEBCS_mark,PWDNT3S_rank,PWDNT3S_mark,LNT2S_rank,LNT2S_mark,DEFVJS_rank,DEFVJS_mark,EWS_rank,EWS_mark,PWDOPENS_rank,PWDOPENS_mark,LNT3S_rank,LNT3S_mark,GSTO_rank,GSTO_mark,LOPENS_rank,LOPENS_mark,LVJS_rank,LVJS_mark,LSCH_rank,LSCH_mark,GSCO_rank,GSCO_mark,DEFOBCS_rank,DEFOBCS_mark,LSEBCH_rank,LSEBCH_mark,GNT1S_rank,GNT1S_mark,PWDNT3H_rank,PWDNT3H_mark,PWDOBCS_rank,PWDOBCS_mark,GNT3H_rank,GNT3H_mark,LSCS_rank,LSCS_mark,MI_rank,MI_mark,GNT3O_rank,GNT3O_mark,LNT3H_rank,LNT3H_mark,GSEBCH_rank,GSEBCH_mark,PWDSCS_rank,PWDSCS_mark
1002,19110,"Government College of Engineering, Amravati",Civil Engineering,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,40288,71.0905760,0,0,0,0,11127,94.7976941,0,0,0,0,28642,83.7510773,0,0,0,0,0,0,0,0,16599,91.9454241,10381,95.1547258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11430,94.6416286,0,0,0,0,19612,90.2192884,0,0,0,0,11580,94.5663116,0,0,0,0,15132,92.7416843,0,0,0,0,5336,97.5366265,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,14127,93.2804907,0,0,0,0,0,0,0,0,0,0,0,0,9698,95.4813409,0,0,0,0,22466,88.4395617,0,0,11019,94.8483883,0,0,23463,87.7548286,29243,83.2108225,0,0,0,0,8428,96.0918433,24633,86.9270656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16408,92.0536923,0,0,0,0,0,0,0,0,0,0
1002,24210,"Government College of Engineering, Amravati",Computer Science and Engineering,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,37210,74.9302955,0,0,0,0,11532,94.5909344,0,0,0,0,25392,86.3687058,0,0,0,0,0,0,0,0,9987,95.3361384,4271,98.0160483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214,98.0424817,0,0,0,0,11011,94.8523714,0,0,0,0,5565,97.4330656,0,0,0,0,9095,95.7648661,0,0,0,0,2601,98.7641491,0,0,0,0,5805,97.3233490,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,7859,96.3587118,0,0,0,0,0,0,0,0,0,0,0,0,3389,98.4034964,0,0,0,0,9771,95.4440445,0,0,15665,92.4491067,0,0,7945,96.3199670,16496,92.0069813,0,0,0,0,4800,97.7861141,0,0,0,0,0,0,0,0,0,0,6564,96.9655932,0,0,10470,95.1127221,0,0,9947,95.3546056,0,0,0,0,0,0,0,0,57242,43.3865863
1002,24610,"Government College of Engineering, Amravati",Information Technology,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,47564,60.4285104,0,0,0,0,15715,92.4215870,0,0,0,0,47901,59.9367772,0,0,0,0,0,0,0,0,14928,92.8495905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7085,96.7237097,0,0,0,0,11866,94.4221953,0,0,0,0,8013,96.2881021,0,0,0,0,0,0,0,0,0,0,4136,98.0761571,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,20965,89.4143378,0,0,0,0,10368,95.1608815,0,0,0,0,0,0,0,0,0,0,0,0,6384,97.0514111,0,0,0,0,18505,90.8717945,0,0,0,0,0,0,14348,93.1657047,42473,68.1506775,9424,95.6084384,0,0,7185,96.6755502,20594,89.6457203,0,0,0,0,0,0,0,0,8476,96.0726520,0,0,25318,86.4190378,0,0,14032,93.3290123,0,0,0,0,0,0,0,0,0,0
1002,29310,"Government College of Engineering, Amravati",Electrical Engineering,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,22900,88.1350347,0,0,0,0,12975,93.8594903,0,0,0,0,34814,77.7072485,0,0,0,0,0,0,0,0,14941,92.8412621,15062,92.7753597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11824,94.4431972,0,0,0,0,16679,91.9012478,0,0,0,0,11785,94.4641991,0,0,0,0,0,0,0,0,0,0,6238,97.1216587,16838,91.8038426,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,17855,91.2353440,0,0,0,0,0,0,0,0,0,0,0,0,9970,95.3430183,0,0,0,0,31076,81.5071370,0,0,0,0,0,0,27948,84.3470956,43017,67.3584004,25896,85.9830682,0,0,9848,95.4016787,19637,90.2062528,0,0,0,0,0,0,0,0,12281,94.2139872,0,0,0,0,0,0,14748,92.9473577,0,0,0,0,0,0,0,0,0,0
1002,37210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,45246,63.9495810,0,0,0,0,25986,85.9146311,0,0,0,0,53515,50.2596265,0,0,0,0,0,0,0,0,18302,90.9854942,16367,92.0746942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11196,94.7658292,0,0,0,0,14066,93.3105451,0,0,0,0,10562,95.0638384,0,0,0,0,0,0,0,0,0,0,6201,97.1372291,0,0,0,0,18197,91.0383610,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,21942,88.7810230,0,0,0,0,0,0,0,0,0,0,0,0,9525,95.5613653,0,0,0,0,23329,87.8540443,0,0,20012,89.9973205,0,0,25905,85.9769124,0,0,0,0,0,0,9554,95.5479675,0,0,0,0,0,0,12050,94.3244281,0,0,20491,89.7119848,0,0,80515,11.8642411,0,0,18700,90.7606295,0,0,0,0,0,0,0,0,0,0
1002,46610,"Government College of Engineering, Amravati",Instrumentation Engineering,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,37498,74.6087498,0,0,0,0,0,0,0,0,0,0,54048,49.2624002,0,0,0,0,0,0,0,0,25951,85.9439612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16212,92.1547185,0,0,0,0,22245,88.5891094,0,0,0,0,15197,92.7054742,0,0,0,0,0,0,0,0,0,0,11071,94.8226791,0,0,0,0,22274,88.5735391,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,29954,82.5517986,0,0,0,0,0,0,0,0,0,0,0,0,13660,93.5194774,0,0,0,0,37467,74.6601682,0,0,31875,80.7275334,0,0,57153,43.5611190,0,0,0,0,0,0,14218,93.2348660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25812,86.0540400,0,0,0,0,0,0,0,0,0,0
1002,61210,"Government College of Engineering, Amravati",Mechanical Engineering,Government Autonomous,Sant Gadge Baba Amravati University,State Level,I,85591,3.4135266,0,0,0,0,13821,93.4332974,0,0,0,0,33295,79.3171498,0,0,0,0,0,0,0,0,14267,93.2066221,13239,93.7291339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8849,95.8901530,0,0,0,0,14168,93.2587647,0,0,0,0,12158,94.2751823,0,0,0,0,0,0,0,0,0,0,5197,97.6014426,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,11544,94.5847787,0,0,0,0,0,0,0,0,0,0,0,0,7194,96.6722913,0,0,0,0,16089,92.2209830,0,0,21098,89.3267093,0,0,23834,87.4789076,48224,59.4026781,0,0,0,0,11926,94.3903305,14226,93.2290724,0,0,0,0,0,0,0,0,9776,95.4418719,0,0,30470,82.1002585,0,0,18357,90.9543535,0,0,0,0,0,0,0,0,0,0
1005,50310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56941,44.0144696,0,0,0,0,0,0,0,0,0,0,23289,87.8844608,0,0,0,0,0,0,0,0,0,0,21937,88.7839198,0,0,0,0,0,0,21194,89.2716699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,19086,90.5419204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82045,9.5920570,0,0
1005,50310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67204,26.7672342,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,50310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15623,92.4730054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14456,93.1110274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62928,33.1177625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,50310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,State Level,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16610,91.9392684,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68905,24.8270967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,51710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32070,80.5352578,0,0,0,0,0,0,32067,80.5367062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,20286,89.8329266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40015,71.4389172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,51710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64926,29.9830537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40426,70.9167675,0,0
1005,51710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22514,88.4109557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19957,90.0273748,0,0,0,0,0,0,64493,30.6750288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,51710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,State Level,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23810,87.4948401,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,52410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,I,0,0,0,0,46374,62.2741395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61102,36.2705764,0,0,0,0,0,0,0,0,0,0,60229,37.9108942,0,0,0,0,0,0,58606,40.9195918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,36318,75.9637320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,52410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35286,77.1753221,0,0
1005,52410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40286,71.0992664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41543,69.4441025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,52410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,University Department,ome University Seats Allotted to Other Than Home University Candidate,State Level,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20864,89.4813264,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,52710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,I,0,0,0,0,32783,79.8345922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42878,67.5705916,0,0,0,0,0,0,0,0,0,0,33506,79.0944577,50062,56.2918679,0,0,0,0,32029,80.5682090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,24884,86.7282721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42910,67.5271395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53553,50.1966209,0,0
1005,52710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,92.0967824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22897,88.1350347,9106,95.7590724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43470,66.6508549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,52710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,State Level,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10365,95.1619678,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27294,84.8869883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,19110,"Government Engineering College, Yavatmal",Civil Engineering,Government,"Dr. Babasaheb Ambedkar Technological University,Lonere",Home University Seats Allotted to Home University Candidates,I,0,0,0,0,21775,88.8885670,0,0,0,0,0,0,0,0,30217,82.3291064,0,0,0,0,0,0,0,0,0,0,24430,87.0751649,0,0,0,0,0,0,0,0,0,0,22639,88.3312935,21578,89.0348558,0,0,0,0,20224,89.8713093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42853,67.6104227,0,0,0,0,79205,13.6627970,0,0,0,0,0,0,0,0,0.,.,31576,81.0114207,0,0,0,0,0,0,68858,24.8669279,0,0,21303,89.2017844,0,0,0,0,0,0,0,0,0,0,0,0,21032,89.3654541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29695,82.8088903,0,0,0,0,31420,81.1508296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29366,83.1126931,0,0
1012,19110,"Government Engineering College, Yavatmal",Civil Engineering,Government,"Dr. Babasaheb Ambedkar Technological University,Lonere",Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28037,84.2826416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18518,90.8638283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19093,90.5401099,0,0,0,0,28442,83.9071428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22103,88.6818073,42185,68.5163996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18699,90.7620779,0,0,19021,90.5770442,17196,91.6151880,0,0,0,0,0,0,21475,89.0953267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32721,79.9044777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,19110,"Government Engineering College, Yavatmal",Civil Engineering,Government,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11976,94.3646213,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46279,62.4294808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33227,79.4047783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,24510,"Government Engineering College, Yavatmal",Computer Engineering,Government,"Dr. Babasaheb Ambedkar Technological University,Lonere",Home University Seats Allotted to Home University Candidates,I,0,0,0,0,16562,91.9657018,0,0,0,0,0,0,0,0,17319,91.5431299,0,0,0,0,0,0,0,0,0,0,24420,87.0838554,0,0,0,0,0,0,0,0,0,0,17466,91.4526046,19364,90.3778887,0,0,0,0,16200,92.1615985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62352,34.0885554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,.,0,0,0,0,0,0,0,0,0,0,0,0,15239,92.6833861,0,0,0,0,0,0,0,0,0,0,0,0,20152,89.9169340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795,89.5251407,0,0,0,0,46308,62.3874771,0,0,0,0,0,0,18805,90.6976239,0,0,0,0,0,0,0,0,33358,79.2603000,0,0
1012,24510,"Government Engineering College, Yavatmal",Computer Engineering,Government,ome University Seats Allotted to Other Than Home University Candidate,Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42002,68.7839922,0,0,0,0,57110,43.6664904,0,0,0,0,0,0,0,0,0.,.,0,0,67871,25.9767676,0,0,0,0,40861,70.3859273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,24510,"Government Engineering College, Yavatmal",Computer Engineering,Government,ome University Seats Allotted to Other Than Home University Candidate,Other Than Home University Seats Allotted to Other Than Home University Candidates,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60389,37.6744422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13636,93.5335994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13130,93.7820007,0,0,0,0,24777,86.8166248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17195,91.6159122,17048,91.6944881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13353,93.6737325,0,0,13732,93.4803705,11574,94.5692084,0,0,0,0,0,0,18494,90.8768639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11584,94.5645011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
